Set,RunType,Map,Seconds,Damage,DPS,Healing,HPS,Weapon_Damage,Weapon_DPS,Weapon_D_PCT,Weapon_Healing,Weapon_HPS,Weapon_H_PCT,Gadget1_Damage,Gadget1_DPS,Gadget1_D_PCT,Gadget1_Healing,Gadget1_HPS,Gadget1_H_PCT,Gadget2_Damage,Gadget2_DPS,Gadget2_D_PCT,Gadget2_Healing,Gadget2_HPS,Gadget2_H_PCT,Gadget3_Damage,Gadget3_DPS,Gadget3_D_PCT,Gadget3_Healing,Gadget3_HPS,Gadget3_H_PCT,Passive1_Damage,Passive1_DPS,Passive1_D_PCT,Passive1_Healing,Passive1_HPS,Passive1_H_PCT,Passive2_Damage,Passive2_DPS,Passive2_D_PCT,Passive2_Healing,Passive2_HPS,Passive2_H_PCT,Passive3_Damage,Passive3_DPS,Passive3_D_PCT,Passive3_Healing,Passive3_HPS,Passive3_H_PCT,Powerstone1_Damage,Powerstone1_DPS,Powerstone1_D_PCT,Powerstone1_Healing,Powerstone1_HPS,Powerstone1_H_PCT,Powerstone2_Damage,Powerstone2_DPS,Powerstone2_D_PCT,Powerstone2_Healing,Powerstone2_HPS,Powerstone2_H_PCT,Powerstone3_Damage,Powerstone3_DPS,Powerstone3_D_PCT,Powerstone3_Healing,Powerstone3_HPS,Powerstone3_H_PCT,
String,String,String,Int,Int,Float,Int,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,Int,Float,Float,
WhirlwindAxeEndgame,dpstest,dpstest_melee1,135,434209,3216.363037,47472,351.644440,116480,862.814819,0.268258,0,0.000000,0.000000,20104,148.918518,0.046300,0,0.000000,0.000000,115236,853.599976,0.265393,0,0.000000,0.000000,0,0.000000,0.000000,47472,351.644440,1.000000,31634,234.325928,0.072854,0,0.000000,0.000000,39258,290.799988,0.090413,0,0.000000,0.000000,111497,825.903687,0.256782,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BeastMasterStaffEndgame,dpstest,dpstest_melee1,135,569848,4221.096191,0,0.000000,215368,1595.318481,0.377939,0,0.000000,0.000000,16042,118.829628,0.028151,0,0.000000,0.000000,104256,772.266663,0.182954,0,0.000000,0.000000,81432,603.200012,0.142901,0,0.000000,0.000000,20412,151.199997,0.035820,0,0.000000,0.000000,97706,723.748169,0.171460,0,0.000000,0.000000,34632,256.533325,0.060774,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SwordAndShieldEndgame,dpstest,dpstest_melee1,135,200971,1488.674072,32552,241.125931,60529,448.362976,0.301183,0,0.000000,0.000000,19162,141.940735,0.095347,0,0.000000,0.000000,22256,164.859253,0.110742,19136,141.748154,0.587859,0,0.000000,0.000000,13416,99.377777,0.412141,56238,416.577789,0.279831,0,0.000000,0.000000,33912,251.199997,0.168741,0,0.000000,0.000000,8874,65.733330,0.044156,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
HealingStaffEndgame,dpstest,dpstest_melee1,135,215184,1593.955566,0,0.000000,48864,361.955566,0.227080,0,0.000000,0.000000,3590,26.592592,0.016683,0,0.000000,0.000000,33243,246.244446,0.154486,0,0.000000,0.000000,31200,231.111115,0.144992,0,0.000000,0.000000,30950,229.259262,0.143830,0,0.000000,0.000000,35819,265.325928,0.166458,0,0.000000,0.000000,31518,233.466660,0.146470,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BombsEndgame,dpstest,dpstest_melee1,135,173133,1282.466675,13416,99.377777,101711,753.414795,0.587473,0,0.000000,0.000000,13728,101.688889,0.079292,0,0.000000,0.000000,0,0.000000,0.000000,13416,99.377777,1.000000,19162,141.940735,0.110678,0,0.000000,0.000000,16280,120.592590,0.094032,0,0.000000,0.000000,19776,146.488892,0.114224,0,0.000000,0.000000,2476,18.340740,0.014301,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BombsEndgame2,dpstest,dpstest_melee1,135,202958,1503.392578,0,0.000000,78139,578.807434,0.385001,0,0.000000,0.000000,16950,125.555557,0.083515,0,0.000000,0.000000,31200,231.111115,0.153726,0,0.000000,0.000000,3590,26.592592,0.017688,0,0.000000,0.000000,12210,90.444443,0.060160,0,0.000000,0.000000,22491,166.600006,0.110816,0,0.000000,0.000000,38378,284.281494,0.189093,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
DoubleDaggersEndgame,dpstest,dpstest_melee1,135,480429,3558.733398,69574,515.362976,135044,1000.325928,0.281090,0,0.000000,0.000000,141768,1050.133301,0.295086,0,0.000000,0.000000,0,0.000000,0.000000,69574,515.362976,1.000000,54530,403.925934,0.113503,0,0.000000,0.000000,77868,576.799988,0.162080,0,0.000000,0.000000,37229,275.770355,0.077491,0,0.000000,0.000000,33990,251.777771,0.070749,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SingleBowEndgame,dpstest,dpstest_melee1,135,502645,3723.296387,61060,452.296295,162864,1206.400024,0.324014,0,0.000000,0.000000,132792,983.644470,0.264186,0,0.000000,0.000000,0,0.000000,0.000000,61060,452.296295,1.000000,54150,401.111115,0.107730,0,0.000000,0.000000,91464,677.511108,0.181965,0,0.000000,0.000000,31093,230.318512,0.061859,0,0.000000,0.000000,30282,224.311111,0.060245,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SpellSwordJump1,dpstest,dpstest_melee1,135,222748,1649.985229,0,0.000000,8640,64.000000,0.038788,0,0.000000,0.000000,31879,236.140747,0.143117,0,0.000000,0.000000,25718,190.503708,0.115458,0,0.000000,0.000000,69120,512.000000,0.310306,0,0.000000,0.000000,38605,285.962952,0.173312,0,0.000000,0.000000,17490,129.555557,0.078519,0,0.000000,0.000000,31296,231.822220,0.140500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SpellSwordSpray1,dpstest,dpstest_melee1,135,190896,1414.044434,0,0.000000,9315,69.000000,0.048796,0,0.000000,0.000000,6748,49.985184,0.035349,0,0.000000,0.000000,35070,259.777771,0.183713,0,0.000000,0.000000,72192,534.755554,0.378175,0,0.000000,0.000000,20957,155.237030,0.109782,0,0.000000,0.000000,15510,114.888885,0.081248,0,0.000000,0.000000,31104,230.399994,0.162937,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BeastDefense1,dpstest,dpstest_melee1,135,509684,3775.437012,0,0.000000,218172,1616.088867,0.428053,0,0.000000,0.000000,16042,118.829628,0.031474,0,0.000000,0.000000,17194,127.362961,0.033735,0,0.000000,0.000000,88740,657.333313,0.174108,0,0.000000,0.000000,20592,152.533340,0.040402,0,0.000000,0.000000,113544,841.066650,0.222773,0,0.000000,0.000000,35400,262.222229,0.069455,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BeastDefense2,dpstest,dpstest_melee1,135,430996,3192.562988,0,0.000000,190491,1411.044434,0.441979,0,0.000000,0.000000,15557,115.237038,0.036095,0,0.000000,0.000000,76560,567.111084,0.177635,0,0.000000,0.000000,14600,108.148148,0.033875,0,0.000000,0.000000,17064,126.400002,0.039592,0,0.000000,0.000000,85140,630.666687,0.197542,0,0.000000,0.000000,31584,233.955551,0.073281,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BigPetDefense1,dpstest,dpstest_melee1,135,405871,3006.451904,0,0.000000,104051,770.748169,0.256365,0,0.000000,0.000000,75632,560.237061,0.186345,0,0.000000,0.000000,14564,107.881485,0.035883,0,0.000000,0.000000,12874,95.362961,0.031719,0,0.000000,0.000000,40680,301.333344,0.100229,0,0.000000,0.000000,56100,415.555542,0.138221,0,0.000000,0.000000,101970,755.333313,0.251237,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
DefenseSpellPetsEndgame1,dpstest,dpstest_melee1,135,313184,2319.881592,0,0.000000,192828,1428.355591,0.615702,0,0.000000,0.000000,13571,100.525925,0.043332,0,0.000000,0.000000,16467,121.977776,0.052579,0,0.000000,0.000000,14600,108.148148,0.046618,0,0.000000,0.000000,17856,132.266663,0.057014,0,0.000000,0.000000,28678,212.429626,0.091569,0,0.000000,0.000000,29184,216.177780,0.093185,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
StartingWeaponEndgame,dpstest,dpstest_melee2,135,516180,3823.555664,0,0.000000,313344,2321.066650,0.607044,0,0.000000,0.000000,57420,425.333344,0.111240,0,0.000000,0.000000,18668,138.281479,0.036166,0,0.000000,0.000000,43983,325.799988,0.085209,0,0.000000,0.000000,11725,86.851852,0.022715,0,0.000000,0.000000,29446,218.118515,0.057046,0,0.000000,0.000000,41594,308.103699,0.080580,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
MultishotBowEndgame,dpstest,dpstest_melee2,135,643836,4769.155762,0,0.000000,270378,2002.800049,0.419949,0,0.000000,0.000000,145068,1074.577759,0.225318,0,0.000000,0.000000,27284,202.103699,0.042377,0,0.000000,0.000000,46690,345.851837,0.072518,0,0.000000,0.000000,25440,188.444443,0.039513,0,0.000000,0.000000,34827,257.977783,0.054093,0,0.000000,0.000000,94149,697.400024,0.146231,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
MultishotBowEndgame2,dpstest,dpstest_melee2,135,645359,4780.437012,36636,271.377777,313891,2325.118408,0.486382,0,0.000000,0.000000,153195,1134.777832,0.237380,0,0.000000,0.000000,18668,138.281479,0.028927,0,0.000000,0.000000,0,0.000000,0.000000,36636,271.377777,1.000000,21583,159.874069,0.033443,0,0.000000,0.000000,39245,290.703705,0.060811,0,0.000000,0.000000,98777,731.681458,0.153057,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
PoisonBowEndgame,dpstest,dpstest_melee2,135,486605,3604.481445,34486,255.451859,162937,1206.940796,0.334844,0,0.000000,0.000000,125852,932.237061,0.258633,0,0.000000,0.000000,20978,155.392593,0.043111,0,0.000000,0.000000,0,0.000000,0.000000,34486,255.451859,1.000000,20283,150.244446,0.041683,0,0.000000,0.000000,48524,359.437042,0.099719,0,0.000000,0.000000,108031,800.229614,0.222010,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
ShotgunWeaponEndgame,dpstest,dpstest_melee2,135,475241,3520.303711,26058,193.022217,183778,1361.318481,0.386705,0,0.000000,0.000000,112012,829.718506,0.235695,0,0.000000,0.000000,20978,155.392593,0.044142,0,0.000000,0.000000,0,0.000000,0.000000,26058,193.022217,1.000000,13445,99.592590,0.028291,0,0.000000,0.000000,33952,251.496292,0.071442,0,0.000000,0.000000,111076,822.785156,0.233726,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BigPetWeaponEndgame,dpstest,dpstest_melee2,135,397071,2941.266602,71724,531.288879,117806,872.637024,0.296687,0,0.000000,0.000000,0,0.000000,0.000000,71724,531.288879,1.000000,16042,118.829628,0.040401,0,0.000000,0.000000,22889,169.548141,0.057645,0,0.000000,0.000000,63056,467.081482,0.158803,0,0.000000,0.000000,71063,526.392578,0.178968,0,0.000000,0.000000,106215,786.777771,0.267496,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
HealingSwordEndgame,dpstest,dpstest_melee2,135,371588,2752.503662,28044,207.733337,148185,1097.666626,0.398788,28044,207.733337,1.000000,32415,240.111115,0.087234,0,0.000000,0.000000,18668,138.281479,0.050238,0,0.000000,0.000000,37193,275.503693,0.100092,0,0.000000,0.000000,31976,236.859253,0.086052,0,0.000000,0.000000,73440,544.000000,0.197638,0,0.000000,0.000000,29711,220.081482,0.079957,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SpellSwordSingleEndgame,dpstest,dpstest_melee2,135,344147,2549.237061,0,0.000000,19132,141.718521,0.055593,0,0.000000,0.000000,65313,483.799988,0.189782,0,0.000000,0.000000,57016,422.340729,0.165673,0,0.000000,0.000000,77071,570.896301,0.223948,0,0.000000,0.000000,53758,398.207397,0.156207,0,0.000000,0.000000,39416,291.970367,0.114532,0,0.000000,0.000000,32441,240.303711,0.094265,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SpellSwordAoeEndgame,dpstest,dpstest_melee2,135,414416,3069.748047,0,0.000000,18720,138.666672,0.045172,0,0.000000,0.000000,51984,385.066681,0.125439,0,0.000000,0.000000,60788,450.281494,0.146684,0,0.000000,0.000000,122880,910.222229,0.296514,0,0.000000,0.000000,59562,441.200012,0.143725,0,0.000000,0.000000,35970,266.444458,0.086797,0,0.000000,0.000000,64512,477.866669,0.155670,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SpellSwordAoeEndgame3,dpstest,dpstest_melee2,135,340893,2525.133301,19136,141.748154,18540,137.333328,0.054387,0,0.000000,0.000000,60192,445.866669,0.176572,0,0.000000,0.000000,37752,279.644440,0.110744,19136,141.748154,1.000000,27474,203.511108,0.080594,0,0.000000,0.000000,102579,759.844421,0.300913,0,0.000000,0.000000,32340,239.555557,0.094868,0,0.000000,0.000000,62016,459.377777,0.181922,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
WhirlwindAxeEndgame,dpstest,dpstest_melee2,135,651889,4828.807617,44892,332.533325,228520,1692.740723,0.350550,0,0.000000,0.000000,20104,148.918518,0.030840,0,0.000000,0.000000,159786,1183.599976,0.245112,0,0.000000,0.000000,0,0.000000,0.000000,44892,332.533325,1.000000,27239,201.770370,0.041785,0,0.000000,0.000000,75222,557.200012,0.115391,0,0.000000,0.000000,141018,1044.577759,0.216322,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BeastMasterStaffEndgame,dpstest,dpstest_melee2,135,686313,5083.799805,0,0.000000,274210,2031.185181,0.399541,0,0.000000,0.000000,16042,118.829628,0.023374,0,0.000000,0.000000,113415,840.111084,0.165253,0,0.000000,0.000000,88044,652.177795,0.128285,0,0.000000,0.000000,21204,157.066666,0.030896,0,0.000000,0.000000,105646,782.562988,0.153933,0,0.000000,0.000000,67752,501.866669,0.098719,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
SwordAndShieldEndgame,dpstest,dpstest_melee2,135,265738,1968.429688,32552,241.125931,72002,533.348145,0.270951,0,0.000000,0.000000,38324,283.881470,0.144217,0,0.000000,0.000000,22256,164.859253,0.083752,19136,141.748154,0.587859,0,0.000000,0.000000,13416,99.377777,0.412141,53766,398.266663,0.202327,0,0.000000,0.000000,70632,523.200012,0.265796,0,0.000000,0.000000,8758,64.874077,0.032957,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
HealingStaffEndgame,dpstest,dpstest_melee2,135,284791,2109.562988,0,0.000000,95846,709.970398,0.336549,0,0.000000,0.000000,9693,71.800003,0.034035,0,0.000000,0.000000,33243,246.244446,0.116728,0,0.000000,0.000000,31200,231.111115,0.109554,0,0.000000,0.000000,45806,339.303711,0.160841,0,0.000000,0.000000,37485,277.666656,0.131623,0,0.000000,0.000000,31518,233.466660,0.110671,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BombsEndgame,dpstest,dpstest_melee2,135,312890,2317.703613,13416,99.377777,192670,1427.185181,0.615776,0,0.000000,0.000000,31152,230.755554,0.099562,0,0.000000,0.000000,0,0.000000,0.000000,13416,99.377777,1.000000,38324,283.881470,0.122484,0,0.000000,0.000000,28490,211.037033,0.091054,0,0.000000,0.000000,18540,137.333328,0.059254,0,0.000000,0.000000,3714,27.511110,0.011870,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
BombsEndgame2,dpstest,dpstest_melee2,135,333207,2468.199951,0,0.000000,162840,1206.222168,0.488705,0,0.000000,0.000000,33900,251.111115,0.101739,0,0.000000,0.000000,31200,231.111115,0.093635,0,0.000000,0.000000,9334,69.140739,0.028013,0,0.000000,0.000000,25160,186.370377,0.075509,0,0.000000,0.000000,22491,166.600006,0.067499,0,0.000000,0.000000,48282,357.644440,0.144901,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
DoubleDaggersEndgame,dpstest,dpstest_melee2,135,462311,3424.525879,59598,441.466675,133868,991.614807,0.289563,0,0.000000,0.000000,125928,932.799988,0.272388,0,0.000000,0.000000,0,0.000000,0.000000,59598,441.466675,1.000000,54530,403.925934,0.117951,0,0.000000,0.000000,80958,599.688904,0.175116,0,0.000000,0.000000,31801,235.562958,0.068787,0,0.000000,0.000000,35226,260.933319,0.076195,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
